id,event_date,event_name,category,place,location,point,start,end,start_mo,start_year,end_mo,end_year,lon,lat
567,2019-03-18,Kod kapitalizmu. Spotkanie z Marcinem Napiórkowskim,Spotkania i wykłady literackie,"Spółdzielnia Ogniwo, ul. Paulińska 28","Spółdzielnia Ogniwo, 28, Paulińska, Kazimierz, Stare Miasto, Kraków, małopolskie, 31-065, RP","[50.0501312, 19.9404678]",2019/03/18,,3,2019,,,50.0501312,19.9404678
568,2019-03-16,Koncert na zakończenie jubileuszu 130-lecia Akademii Muzycznej w Krakowie,Muzyka klasyczna, Rynek Główny 1-3 Krakow,"Rynek Główny, Stare Miasto, Kraków, małopolskie, RP","[50.0615165, 19.9359481740902]",2019/03/16,,3,2019,,,50.0615165,19.9359481740902
569,2019-03-16,Mela Koteluk: Migawka '19,Muzyka rozrywkowa,"Klub Studio, ul. Budryka 4","Klub Studio, 4, Witolda Budryka, Miasteczko Studenckie AGH, Krowodrza, Kraków, małopolskie, 30-071, RP","[50.0680241, 19.9082544]",2019/03/16,,3,2019,,,50.0680241,19.9082544
570,2019-03-16,Punk Fest 2019,Muzyka rozrywkowa, ul. Skarżyńskiego 1 Krakow,"Skarżyńskiego, Stanisława Skarżyńskiego, Osiedle Dywizjonu 303, Czyżyny, Kraków, małopolskie, 31-866, RP","[50.0839729, 19.9965092]",2019/03/16,,3,2019,,,50.0839729,19.9965092
571,2019-03-18,John Mayall w Studio,Muzyka rozrywkowa,"Klub Studio, ul. Budryka 4","Klub Studio, 4, Witolda Budryka, Miasteczko Studenckie AGH, Krowodrza, Kraków, małopolskie, 30-071, RP","[50.0680241, 19.9082544]",2019/03/18,,3,2019,,,50.0680241,19.9082544
572,2019-03-18,„Głosy”. Spotkanie z Dionisiosem Sturisem i Ewą Winnicką,Spotkania i wykłady literackie, ul. Tarłowska 12 Krakow,"12, Tarłowska, Nowy Świat, Stare Miasto, Kraków, małopolskie, 31-102, RP","[50.05708225, 19.9311847573445]",2019/03/18,,3,2019,,,50.05708225,19.9311847573445
573,2019-03-18,Trupojady,Spektakle teatralne, ul. Zabłocie 9a Krakow,"9a, Zabłocie, Podgórze, Kraków, małopolskie, 30-701, RP","[50.0496692, 19.9562453]",2019/03/18,,3,2019,,,50.0496692,19.9562453
574,2019-03-18,"Otwórz Uszy. Tu i Teraz: Cisza w muzyce, muzyka w ciszy",Muzyka klasyczna, os. Górali 5 Krakow,"Ośrodek Kultury im. Cypriana Kamila Norwida, 5, Osiedle Górali, Górali, Nowa Huta, Kraków, małopolskie, 31-959, RP","[50.0797629, 20.0363052]",2019/03/18,,3,2019,,,50.0797629,20.0363052
575,2019-03-18,Religia - Filozofia - Kultura,Spotkania i wykłady literackie, al. Jana Pawła II 232 Krakow,"Marchewka Bistro, 232, Aleja Jana Pawła II, Mogiła, Nowa Huta, Kraków, małopolskie, 31-913, RP","[50.0702498, 20.034565]",2019/03/18,,3,2019,,,50.0702498,20.034565
576,2019-03-16,Blend w Pubie Pod Ziemią,Muzyka rozrywkowa,"Pub Pod Ziemią, ul. Miodowa 43","pub  Pod Ziemią, Miodowa, Kazimierz, Stare Miasto, Kraków, małopolskie, 31-037, RP","[50.0533998, 19.9477077]",2019/03/16,,3,2019,,,50.0533998,19.9477077
578,2019-03-16,"Łydka Grubasa, Chorzy: #GraćUtwory",Muzyka rozrywkowa,"Zaścianek, ul. Rostafińskiego 4","Klub Zaścianek, 4, Józefa Rostafińskiego, Miasteczko Studenckie AGH, Krowodrza, Kraków, małopolskie, 30-072, RP","[50.0680544, 19.9054829]",2019/03/16,,3,2019,,,50.0680544,19.9054829
579,2019-03-16,Dziecko dla odważnych,Spektakle teatralne,"Teatr Ludowy – Scena Pod Ratuszem, Rynek Główny 1","Scena pod Ratuszem, 1, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.0614753, 19.9363219]",2019/03/16,,3,2019,,,50.0614753,19.9363219
580,2019-03-16,Ostatnia wola papy,Spektakle teatralne, ul. Praska 52 Krakow,"Scena Tęcza, 52, Praska, Robotnicze, Dębniki, Kraków, małopolskie, 30-322, RP","[50.0463067, 19.9107841]",2019/03/16,,3,2019,,,50.0463067,19.9107841
581,2019-03-16,Preludium słowiańskie,Spektakle taneczne, al. Jana Pawła II 232 Krakow,"Marchewka Bistro, 232, Aleja Jana Pawła II, Mogiła, Nowa Huta, Kraków, małopolskie, 31-913, RP","[50.0702498, 20.034565]",2019/03/16,,3,2019,,,50.0702498,20.034565
582,2019-03-16,Latający dywan. Opowieści przedmiotów,"Wykłady, spacery i warsztaty artystyczne", pl. Szczepański 9 Krakow,"Muzeum Stanisława Wyspiańskiego, 9, Plac Szczepański, Stare Miasto, Kraków, małopolskie, 31-011, RP","[50.0633496, 19.935964]",2019/03/16,,3,2019,,,50.0633496,19.935964
583,2019-03-16,Smocza godzina: Pocztówka z Xi’an,Dziecięce warsztaty, ul. Oleandry 2a Krakow,"2a, Oleandry, Półwsie Zwierzynieckie, Krowodrza, Kraków, małopolskie, 30-060, RP","[50.06076245, 19.92017283087]",2019/03/16,,3,2019,,,50.06076245,19.92017283087
585,2019-03-16,Czarne papugi,Spektakle teatralne,"Małopolski Ogród Sztuki, ul. Rajska 12","Małopolski Ogród Sztuki, 12, Rajska, Piasek, Stare Miasto, Kraków, małopolskie, 31-124, RP","[50.06427485, 19.929810871176]",2019/03/16,,3,2019,,,50.06427485,19.929810871176
588,2019-03-15,Venflon w Zaścianku,Muzyka rozrywkowa,"Zaścianek, ul. Rostafińskiego 4","Klub Zaścianek, 4, Józefa Rostafińskiego, Miasteczko Studenckie AGH, Krowodrza, Kraków, małopolskie, 30-072, RP","[50.0680544, 19.9054829]",2019/03/15,,3,2019,,,50.0680544,19.9054829
589,2019-03-15,Raport Panika,Spektakle teatralne, ul. Krowoderska 74/13 Krakow,"Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie, 31-158, RP","[50.0722342, 19.9320463]",2019/03/15,,3,2019,,,50.0722342,19.9320463
592,2019-03-15,Koncert Oratoryjny Filharmonii Krakowskiej,Muzyka klasyczna, ul. Zwierzyniecka 1 Krakow,"Filharmonia Krakowska imienia Karola Szymanowskiego, 1, Zwierzyniecka, Nowy Świat, Stare Miasto, Kraków, małopolskie, 31-103, RP","[50.05885215, 19.9327404472737]",2019/03/15,,3,2019,,,50.05885215,19.9327404472737
596,2019-03-15,Cyrulik sewilski,Muzyka klasyczna,"Opera Krakowska, ul. Lubicz 48","Opera Krakowska, 48, Lubicz, Wesoła, Grzegórzki, Kraków, małopolskie, 31-512, RP","[50.065927, 19.9561894373848]",2019/03/15,,3,2019,,,50.065927,19.9561894373848
597,2019-03-16,Smykowe granie 2018/2019,Inne koncerty, ul. Zwierzyniecka 1 Krakow,"Filharmonia Krakowska imienia Karola Szymanowskiego, 1, Zwierzyniecka, Nowy Świat, Stare Miasto, Kraków, małopolskie, 31-103, RP","[50.05885215, 19.9327404472737]",2019/03/16,,3,2019,,,50.05885215,19.9327404472737
598,2019-03-16,Projekt Wspólna Sobota: mikrowyprawa przyrodnicza,Dziecięce różności, os. Centrum A bl. 6 A Krakow,"Centrum A, Nowa Huta, Kraków, małopolskie, RP","[50.0720051, 20.0409261]",2019/03/16,,3,2019,,,50.0720051,20.0409261
599,2019-03-15-2019-03-16,Zagubieni w teatrze,Spacery i zwiedzanie,"Teatr im. Juliusza Słowackiego, pl. Świętego Ducha 1","Teatr im. Juliusza Słowackiego, 1, Plac Świętego Ducha, Stare Miasto, Kraków, małopolskie, 31-023, RP","[50.0639468, 19.9430659438399]",2019/03/15,2019/03/16,3,2019,3.0,2019.0,50.0639468,19.9430659438399
600,2019-03-15,W Starym Kinie,Cykle filmowe, ul. Mikołajska 2 Krakow,"Śródmiejski Ośrodek Kultury w Krakowie, 2, Mikołajska, Stare Miasto, Kraków, małopolskie, 31-027, RP","[50.0616883, 19.940767]",2019/03/15,,3,2019,,,50.0616883,19.940767
601,2019-03-15,Tańcowały dwa Michały,Spektakle teatralne, ul. Skarbowa 2 Krakow,"Teatr Groteska, 2, Skarbowa, Piasek, Stare Miasto, Kraków, małopolskie, 31-121, RP","[50.0631883, 19.9265845]",2019/03/15,,3,2019,,,50.0631883,19.9265845
604,2019-03-15,Prywatna klinika,Spektakle teatralne,"Teatr Ludowy, os. Teatralne 34","Teatr Ludowy, Teatralne, Nowa Huta, Kraków, małopolskie, RP","[50.0812597, 20.03340205]",2019/03/15,,3,2019,,,50.0812597,20.03340205
605,2019-03-15,Postrzał,Spektakle teatralne, ul. Starowiślna 55/6 Krakow,"Starowiślna, Kazimierz, Stare Miasto, Kraków, małopolskie, 31-037, RP","[50.0536589, 19.9484026]",2019/03/15,,3,2019,,,50.0536589,19.9484026
606,2019-03-15,"Korpiklaani + Turisas, Trollfest w Kwadracie",Muzyka rozrywkowa, ul. Skarżyńskiego 1 Krakow,"Skarżyńskiego, Stanisława Skarżyńskiego, Osiedle Dywizjonu 303, Czyżyny, Kraków, małopolskie, 31-866, RP","[50.0839729, 19.9965092]",2019/03/15,,3,2019,,,50.0839729,19.9965092
607,2019-03-15,Biedermann i podpalacze,Spektakle teatralne, ul. Praska 52 Krakow,"Scena Tęcza, 52, Praska, Robotnicze, Dębniki, Kraków, małopolskie, 30-322, RP","[50.0463067, 19.9107841]",2019/03/15,,3,2019,,,50.0463067,19.9107841
609,2019-03-15,Around Feldman – koncert Spółdzielni Muzycznej,Muzyka rozrywkowa, ul. Nadwiślańska 2 Krakow,"Nadwiślańska, Podgórze, Kraków, małopolskie, 30-527, RP","[50.048087, 19.9543259]",2019/03/15,,3,2019,,,50.048087,19.9543259
610,2019-03-15,"Kalejdoskop sztuki, warsztaty artystyczne w Cricotece (2-3)",Dziecięce warsztaty, ul. Nadwiślańska 2 Krakow,"Nadwiślańska, Podgórze, Kraków, małopolskie, 30-527, RP","[50.048087, 19.9543259]",2019/03/15,,3,2019,,,50.048087,19.9543259
611,2019-03-15,Oscary 2019: „Free Solo”,Pokazy filmowe, ul. Krowoderska 8 Krakow,"Polska YMCA - Ognisko w Krakowie, 8, Krowoderska, Stare Miasto, Kraków, małopolskie, 31-141, RP","[50.0673969, 19.9376082]",2019/03/15,,3,2019,,,50.0673969,19.9376082
612,2019-03-13,... i zawsze przy mnie stój,Spektakle teatralne, ul. Starowiślna 55/6 Krakow,"Starowiślna, Kazimierz, Stare Miasto, Kraków, małopolskie, 31-037, RP","[50.0536589, 19.9484026]",2019/03/13,,3,2019,,,50.0536589,19.9484026
614,2019-03-13,Sekretne życie Friedmanów,Spektakle teatralne,"Teatr Ludowy – Scena Stolarnia, os. Teatralne 23","Teatr Ludowy - Scena Stolarnia, 23, Osiedle Teatralne, Teatralne, Nowa Huta, Kraków, małopolskie, 31-946, RP","[50.0802195, 20.0321366]",2019/03/13,,3,2019,,,50.0802195,20.0321366
615,2019-03-13,Pierwiastek z minus jeden,Spektakle teatralne, ul. Starowiślna 21 Krakow,"Starowiślna, Wesoła, Stare Miasto, Kraków, małopolskie, RP","[50.057277, 19.9459750367387]",2019/03/13,,3,2019,,,50.057277,19.9459750367387
616,2019-03-13,Kariera Artura Ui,Spektakle teatralne,"Teatr im. Juliusza Słowackiego, pl. Świętego Ducha 1","Teatr im. Juliusza Słowackiego, 1, Plac Świętego Ducha, Stare Miasto, Kraków, małopolskie, 31-023, RP","[50.0639468, 19.9430659438399]",2019/03/13,,3,2019,,,50.0639468,19.9430659438399
617,2019-03-13,LITEartURA,Inne wydarzenia literackie, al. Jana Pawła II 232 Krakow,"Marchewka Bistro, 232, Aleja Jana Pawła II, Mogiła, Nowa Huta, Kraków, małopolskie, 31-913, RP","[50.0702498, 20.034565]",2019/03/13,,3,2019,,,50.0702498,20.034565
619,2019-03-13,„Girl”. Pokaz z dyskusją,Pokazy filmowe,"Kino Pod Baranami, Rynek Główny 27","Kino Pod Baranami, 27, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.061636, 19.9354582]",2019/03/13,,3,2019,,,50.061636,19.9354582
620,2019-03-13,Koncert,Muzyka klasyczna, ul. Basztowa 8 Krakow,"Ogólnokształcąca Szkoła Muzyczna I stopnia im. I. J. Paderewskiego, 8, Basztowa, Stare Miasto, Kraków, małopolskie, 31-134, RP","[50.0665163, 19.9376670338602]",2019/03/13,,3,2019,,,50.0665163,19.9376670338602
622,2019-03-13,Rejs Niepodległości – ŚDM Panama – Przygoda,Spotkania i slajdowiska, ul. Sienna 5 Krakow,"5, Sienna, Stare Miasto, Kraków, małopolskie, 31-041, RP","[50.0608815, 19.9394658]",2019/03/13,,3,2019,,,50.0608815,19.9394658
623,2019-03-13,Stacja: Literatura | Jakub Kornhauser,Inne wydarzenia literackie, ul. Tarłowska 12 Krakow,"12, Tarłowska, Nowy Świat, Stare Miasto, Kraków, małopolskie, 31-102, RP","[50.05708225, 19.9311847573445]",2019/03/13,,3,2019,,,50.05708225,19.9311847573445
624,2019-03-13,Najbrzydsze Dźwięki Świata #3 Worst Sounds Ever,Inne koncerty, ul. Zakopiańska 62 Krakow,"Agencja Pocztowa, 62, Zakopiańska, Borek Fałęcki, Łagiewniki-Borek Fałęcki, Kraków, małopolskie, 30-418, RP","[50.0135031, 19.9317634]",2019/03/13,,3,2019,,,50.0135031,19.9317634
625,2019-03-13,Wieczór Szkoły AD HOC,Kabaret, ul. Dajwór 3 Krakow,"Artefakt Cafe, 3, Dajwór, Kazimierz, Stare Miasto, Kraków, małopolskie, 31-052, RP","[50.0522024, 19.9489755]",2019/03/13,,3,2019,,,50.0522024,19.9489755
626,2019-03-13,Szkwałowiska: Ż jak Żaglowiec,Spotkania i slajdowiska, ul. Straszewskiego 27 Krakow,"Straszewskiego, 14, Floriana Straszewskiego, Nowy Świat, Stare Miasto, Kraków, małopolskie, 31-101, RP","[50.057566, 19.9327505377702]",2019/03/13,,3,2019,,,50.057566,19.9327505377702
627,2019-03-13,Koncert uniwersytecki w Filharmonii Krakowskiej,Muzyka klasyczna, ul. Gołębia 24 Krakow,"Collegium Novum, 24, Gołębia, Stare Miasto, Kraków, małopolskie, 31-007, RP","[50.06086415, 19.933235139716]",2019/03/13,,3,2019,,,50.06086415,19.933235139716
628,2019-03-14,„Pancernik Potiomkin” na Scenie Supernova,Pokazy filmowe, Gazowa 21 Krakow,"21, Gazowa, Kazimierz, Stare Miasto, Kraków, małopolskie, 31-060, RP","[50.0476989, 19.9473012]",2019/03/14,,3,2019,,,50.0476989,19.9473012
629,2019-03-14,Teatr Ab Intra: Terapia,Spektakle teatralne, al. Jana Pawła II 232 Krakow,"Marchewka Bistro, 232, Aleja Jana Pawła II, Mogiła, Nowa Huta, Kraków, małopolskie, 31-913, RP","[50.0702498, 20.034565]",2019/03/14,,3,2019,,,50.0702498,20.034565
630,2019-03-14,Bajki robotów,Spektakle teatralne,"Małopolski Ogród Sztuki, ul. Rajska 12","Małopolski Ogród Sztuki, 12, Rajska, Piasek, Stare Miasto, Kraków, małopolskie, 31-124, RP","[50.06427485, 19.929810871176]",2019/03/14,,3,2019,,,50.06427485,19.929810871176
631,2019-03-14,Miód albo jak chciałam się bzykać z Tomaszem Schimscheinerem,Spektakle teatralne,"Teatr Ludowy – Scena Pod Ratuszem, Rynek Główny 1","Scena pod Ratuszem, 1, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.0614753, 19.9363219]",2019/03/14,,3,2019,,,50.0614753,19.9363219
632,2019-03-14,Baranki w pieluchach dla rodziców i malucha,Cykle filmowe,"Kino Pod Baranami, Rynek Główny 27","Kino Pod Baranami, 27, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.061636, 19.9354582]",2019/03/14,,3,2019,,,50.061636,19.9354582
633,2019-03-14,Hańba,Spektakle teatralne,"Teatr Ludowy – Scena Stolarnia, os. Teatralne 23","Teatr Ludowy - Scena Stolarnia, 23, Osiedle Teatralne, Teatralne, Nowa Huta, Kraków, małopolskie, 31-946, RP","[50.0802195, 20.0321366]",2019/03/14,,3,2019,,,50.0802195,20.0321366
635,2019-03-14,"Nie płacz, Koziołku",Spektakle teatralne, ul. Skarbowa 2 Krakow,"Teatr Groteska, 2, Skarbowa, Piasek, Stare Miasto, Kraków, małopolskie, 31-121, RP","[50.0631883, 19.9265845]",2019/03/14,,3,2019,,,50.0631883,19.9265845
636,2019-03-14,Błysk rekina (Sparkleshark),Spektakle teatralne,"Teatr Ludowy, os. Teatralne 34","Teatr Ludowy, Teatralne, Nowa Huta, Kraków, małopolskie, RP","[50.0812597, 20.03340205]",2019/03/14,,3,2019,,,50.0812597,20.03340205
637,2019-03-14,Wieczór Komedii Improwizowanej w Teatrze Variete,Inne przedstawienia,"Krakowski Teatr Variété, ul. Grzegórzecka 71","Krakowski Teatr  Variété, 71, Grzegórzecka, Grzegórzki, Kraków, małopolskie, 31-559, RP","[50.0568848, 19.9639126]",2019/03/14,,3,2019,,,50.0568848,19.9639126
638,2019-03-14-2019-03-15,Studencki Nocny Klub Filmowy,Cykle filmowe,"Kino Pod Baranami, Rynek Główny 27","Kino Pod Baranami, 27, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.061636, 19.9354582]",2019/03/14,2019/03/15,3,2019,3.0,2019.0,50.061636,19.9354582
639,2019-03-14,Best of NY Portuguese Short Film Festival,Festiwale i przeglądy filmowe, ul. Krupnicza 38 Krakow,"Paradox, 38, Krupnicza, Piasek, Stare Miasto, Kraków, małopolskie, 31-121, RP","[50.0627251, 19.9265814]",2019/03/14,,3,2019,,,50.0627251,19.9265814
640,2019-03-14,Capella Cracoviensis w Cricotece,Muzyka klasyczna, ul. Nadwiślańska 2 Krakow,"Nadwiślańska, Podgórze, Kraków, małopolskie, 30-527, RP","[50.048087, 19.9543259]",2019/03/14,,3,2019,,,50.048087,19.9543259
641,2019-03-14,Cezary Jurkiewicz – Dobra Nowina,Kabaret,"Piwnica Pod Baranami, Rynek Główny 27","Piwnica Pod Baranami, 27, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.0616022, 19.9353977]",2019/03/14,,3,2019,,,50.0616022,19.9353977
642,2019-03-14,„Free Solo” w Multikinie,Pokazy filmowe,"Multikino, ul. Dobrego Pasterza 128","Multikino, 128, Dobrego Pasterza, Czyżyny, Kraków, małopolskie, 31-479, RP","[50.08915485, 19.9848524156032]",2019/03/14,,3,2019,,,50.08915485,19.9848524156032
646,2019-03-14,Cherokee Cultural Studies – Jonathan Rex,Spotkania i wykłady literackie, ul. Felicjanek 10 Krakow,"10, Felicjanek, Nowy Świat, Stare Miasto, Kraków, małopolskie, 31-104, RP","[50.05769215, 19.9297937832795]",2019/03/14,,3,2019,,,50.05769215,19.9297937832795
647,2019-04-11,The Kris Barras Band w Kwadracie,Muzyka rozrywkowa, ul. Skarżyńskiego 1 Krakow,"Skarżyńskiego, Stanisława Skarżyńskiego, Osiedle Dywizjonu 303, Czyżyny, Kraków, małopolskie, 31-866, RP","[50.0839729, 19.9965092]",2019/04/11,,4,2019,,,50.0839729,19.9965092
649,2019-04-11,Akademia Pana Kleksa,Spektakle teatralne, ul. Krakowska 41 Krakow,"Krakowska, Kazimierz, Stare Miasto, Kraków, małopolskie, 30-510, RP","[50.0461389, 19.9443497]",2019/04/11,,4,2019,,,50.0461389,19.9443497
651,2019-03-27-2019-10-13,Nowohucianin,Wystawy czasowe, os. Centrum E 1 Krakow,"Muzeum PRL-u, 1, Osiedle Centrum E, Centrum E, Nowa Huta, Kraków, małopolskie, 31-934, RP","[50.0700576, 20.0413202]",2019/03/27,2019/10/13,3,2019,10.0,2019.0,50.0700576,20.0413202
652,2019-04-12,Białas/Lanek i Szpaku w ZetPeTe,Muzyka rozrywkowa, ul. Dolnych Młynów 10 Krakow,"Dolnych Młynów, Piasek, Stare Miasto, Kraków, małopolskie, 31-127, RP","[50.0649239, 19.9274825]",2019/04/12,,4,2019,,,50.0649239,19.9274825
653,2019-04-09-2019-04-12,XII Krakowskie Dni Integracji,Pozostałe,"Krakowska Akademia im. Andrzeja Frycza Modrzewskiego, ul. Herlinga-Grudzińskiego 1","Krakowska Akademia im Andrzeja Frycza Modrzewskiego, 1A, Gustawa Herlinga-Grudzińskiego, Zabłocie, Podgórze, Kraków, małopolskie, 30-701, RP","[50.05086265, 19.9642676910546]",2019/04/09,2019/04/12,4,2019,4.0,2019.0,50.05086265,19.9642676910546
654,2019-04-12,Ted Nemeth w Zaścianku,Muzyka rozrywkowa,"Zaścianek, ul. Rostafińskiego 4","Klub Zaścianek, 4, Józefa Rostafińskiego, Miasteczko Studenckie AGH, Krowodrza, Kraków, małopolskie, 30-072, RP","[50.0680544, 19.9054829]",2019/04/12,,4,2019,,,50.0680544,19.9054829
655,2019-04-12,Koncert symfoniczny w Filharmonii Krakowskiej,Muzyka klasyczna, ul. Zwierzyniecka 1 Krakow,"Filharmonia Krakowska imienia Karola Szymanowskiego, 1, Zwierzyniecka, Nowy Świat, Stare Miasto, Kraków, małopolskie, 31-103, RP","[50.05885215, 19.9327404472737]",2019/04/12,,4,2019,,,50.05885215,19.9327404472737
656,2019-04-12,"Fateful Finality, Doom Division, Chimera w RockShot Pub",Muzyka rozrywkowa, ul. Grodzka 42 Krakow,"42, Grodzka, Stare Miasto, Kraków, małopolskie, 31-044, RP","[50.0578489, 19.9382158]",2019/04/12,,4,2019,,,50.0578489,19.9382158
657,2019-04-12,Małpa: Blur,Muzyka rozrywkowa, al. 3 Maja 5 Krakow,"Centrum Kultury  Rotunda, 5, Aleja 3 Maja, Półwsie Zwierzynieckie, Zwierzyniec, Kraków, małopolskie, 30-063, RP","[50.0603635, 19.9212336]",2019/04/12,,4,2019,,,50.0603635,19.9212336
658,2019-04-12,Czarna komedia,Spektakle teatralne,"Teatr im. Juliusza Słowackiego, pl. Świętego Ducha 1","Teatr im. Juliusza Słowackiego, 1, Plac Świętego Ducha, Stare Miasto, Kraków, małopolskie, 31-023, RP","[50.0639468, 19.9430659438399]",2019/04/12,,4,2019,,,50.0639468,19.9430659438399
659,2019-04-12,Misia Furtak w Dworku Białoprądnickim,Muzyka rozrywkowa, ul. Papiernicza 2 Krakow,"Restauracja Dwór Kościuszko, 2, Papiernicza, Prądnik Biały, Kraków, małopolskie, 31-221, RP","[50.0917106, 19.9405208]",2019/04/12,,4,2019,,,50.0917106,19.9405208
660,2019-04-15,Krzysztof Daukszewicz w Teatrze Groteska,Kabaret, ul. Skarbowa 2 Krakow,"Teatr Groteska, 2, Skarbowa, Piasek, Stare Miasto, Kraków, małopolskie, 31-121, RP","[50.0631883, 19.9265845]",2019/04/15,,4,2019,,,50.0631883,19.9265845
661,2019-04-14,Przez bajki w świat,Spektakle teatralne, Rynek Główny 27 Krakow,"Piwnica Pod Baranami, 27, Rynek Główny, Stare Miasto, Kraków, małopolskie, 31-008, RP","[50.0616022, 19.9353977]",2019/04/14,,4,2019,,,50.0616022,19.9353977
662,2019-04-14,Teatr Piasku Tetiany Galitsyny: Królowa Śniegu,Inne przedstawienia,"Auditorium Maximum UJ, ul. Krupnicza 35","Auditorium Maximum UJ, 33, Krupnicza, Piasek, Stare Miasto, Kraków, małopolskie, 31-121, RP","[50.06295055, 19.9251576564716]",2019/04/14,,4,2019,,,50.06295055,19.9251576564716
663,2019-04-14,Brzydkie Kaczątko,Spektakle teatralne, ul. Skarbowa 2 Krakow,"Teatr Groteska, 2, Skarbowa, Piasek, Stare Miasto, Kraków, małopolskie, 31-121, RP","[50.0631883, 19.9265845]",2019/04/14,,4,2019,,,50.0631883,19.9265845
664,2019-04-14,Requiem w Operze Krakowskiej,Muzyka klasyczna,"Opera Krakowska, ul. Lubicz 48","Opera Krakowska, 48, Lubicz, Wesoła, Grzegórzki, Kraków, małopolskie, 31-512, RP","[50.065927, 19.9561894373848]",2019/04/14,,4,2019,,,50.065927,19.9561894373848
665,2019-04-14,Mały Książę – piaskowy spektakl Tetiany Galitsyny,Inne przedstawienia,"Auditorium Maximum UJ, ul. Krupnicza 35","Auditorium Maximum UJ, 33, Krupnicza, Piasek, Stare Miasto, Kraków, małopolskie, 31-121, RP","[50.06295055, 19.9251576564716]",2019/04/14,,4,2019,,,50.06295055,19.9251576564716
666,2019-04-15-2019-04-22,Misteria Paschalia 2019,Festiwale,"Kopalnia Soli „Wieliczka”, ul. Daniłowicza 10","Kopalnia soli Wieliczka, 10, Jana Mikołaja Daniłowicza, Górsko, Wieliczka, gmina Wieliczka, powiat wielicki, małopolskie, 32-020, RP","[49.9830427, 20.0556610599585]",2019/04/15,2019/04/22,4,2019,4.0,2019.0,49.9830427,20.0556610599585
