,Source,Dest,SourceID,DestID,SourceLon,DestLon,SourceLat,DestLat
66956,KMG,HGH,3382,3386,102.9291667,120.43399810791016,25.101944399999997,30.22949981689453
66961,KMG,PEK,3382,3364,102.9291667,116.58499908447266,25.101944399999997,40.0801010131836
66969,KMG,XIY,3382,3379,102.9291667,108.751999,25.101944399999997,34.447102
67054,NRT,CAN,2279,3370,140.386001587,113.29900360107422,35.764701843299996,23.39240074157715
67066,PEK,CAN,3364,3370,116.58499908447266,113.29900360107422,40.0801010131836,23.39240074157715
67071,PEK,CKG,3364,3393,116.58499908447266,106.64199829101562,40.0801010131836,29.719200134277344
67088,PEK,HGH,3364,3386,116.58499908447266,120.43399810791016,40.0801010131836,30.22949981689453
67099,PEK,KMG,3364,3382,116.58499908447266,102.9291667,40.0801010131836,25.101944399999997
67132,PEK,XIY,3364,3379,116.58499908447266,108.751999,40.0801010131836,34.447102
67147,PVG,CAN,3406,3370,121.80500030517578,113.29900360107422,31.143400192260746,23.39240074157715
67162,PVG,XIY,3406,3379,121.80500030517578,108.751999,31.143400192260746,34.447102
67350,XIY,CKG,3379,3393,108.751999,106.64199829101562,34.447102,29.719200134277344
67352,XIY,CTU,3379,3395,108.751999,103.9469985961914,34.447102,30.578500747680664
67358,XIY,KMG,3379,3382,108.751999,102.9291667,34.447102,25.101944399999997
67365,XIY,PEK,3379,3364,108.751999,116.58499908447266,34.447102,40.0801010131836
67366,XIY,PVG,3379,3406,108.751999,121.80500030517578,34.447102,31.143400192260746
